id;contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;onboarding_income;dian_income;lc_judicial_proceedings_against;number_shareholders;tier;os;economic_activity_description;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
26581;1533;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;31/05/22 11:06;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;783;1;1;2;3;0;0;0;0;0;0.54;0.72;claro;FALSE;0;0;432;;;0;1;;Windows;Veh√≠culos y autopartes;MANUFACTURA;62;6;0
26603;1536;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000;FAMILY_AND_FRIENDS;31/05/22 14:43;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;828;1;1;1;1;0;0;0;0;0;0.73;0.29;claro;FALSE;0;0;663;;;0;1;;Windows;;;59;0;0
26258;1547;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;26/05/22 20:53;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Medellín;Antioquia;579;0;0;2;3;0;0;0;0;0;0.27;0.47;claro;FALSE;0;0;604;;;0;1;;Windows;;;36;38;1
26331;1530;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;27/05/22 16:00;REFERRER;SAS;NIT;tiene;2015;Bogotá;Bogotá;697;1;1;2;1;0;0;0;0;0;0.38;0.67;claro;FALSE;0;0;255;;;0;2;;Windows;Software y servicios de internet;SERVICIOS;41;1;0
26144;1518;BUSINESS;CANCELED;CANCELED;5000;FAMILY_AND_FRIENDS;25/05/22 16:05;INTERNET;SAS;NIT;tiene;2020;Bogotá;Bogotá;670;0;0;2;2;0;0;0;0;0;0.36;0.74;claro;FALSE;0;0;628;;;0;1;;Windows;Publicidad;SERVICIOS;34;212;1
26148;1519;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;FAMILY_AND_FRIENDS;25/05/22 16:32;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2010;Medellín;Antioquia;629;1;1;2;2;0;0;0;0;0;0.28;0.45;claro;FALSE;0;0;588;;;0;2;;Windows;Veh√≠culos y autopartes;MANUFACTURA;44;0;0
26391;1542;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;28/05/22 16:32;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;615;1;0;2;1;0;0;0;1;0;0.11;0;tigo;FALSE;1;1;439;188000;188301;0;2;3;Linux;Software y servicios de internet;SERVICIOS;2;16;1
26441;1689;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;29/05/22 10:03;SOCIAL_NETWORKS;SAS;NIT;tiene;2008;Cali;Valle del cauca;850;1;1;2;4;0;403690;0;14;0;0.11;0;claro;TRUE;1;1;655;3042604;3042604;0;1;3;Windows;Ingenier√≠a;SERVICIOS;7;0;0
26607;1535;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;31/05/22 15:10;INTERNET;SAS;NIT;tiene;2017;Bogotá;Bogotá;643;1;1;2;1;0;0;0;0;0;0.58;0.68;claro;FALSE;0;0;301;;;0;1;;Windows;Publicidad;SERVICIOS;64;12;0
26222;1522;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;26/05/22 14:38;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Bogotá;Bogotá;779;0;0;2;2;0;0;0;0;0;0.51;0.33;claro;FALSE;0;0;522;;;;1;;Windows;Software y servicios de internet;SERVICIOS;49;57;1
26830;1549;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;2/06/22 22:25;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Bogotá;Bogotá;668;1;1;2;1;0;0;0;0;0;0.74;0.49;claro;FALSE;0;0;635;;;0;3;;Windows;Manufactura y procesamiento de qu√≠micos;MANUFACTURA;76;7;0
26630;1544;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;31/05/22 18:48;INTERNET;SAS;NIT;tiene;2019;Bogotá;Bogotá;599;1;0;1;1;0;25275;0;1;0;0.23;0;claro;TRUE;1;1;297;501085;501085;0;2;3;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;3;0;0
26619;1541;BUSINESS;PENDING_ACTIVATION;ACTIVE;20000;FAMILY_AND_FRIENDS;31/05/22 17:25;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;777;1;1;2;1;0;0;0;0;0;0.27;0.5;claro;FALSE;0;0;358;;;0;2;;Windows;;;52;1;0
26695;1538;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;1/06/22 14:46;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Bogotá;Bogotá;706;1;1;2;1;0;0;0;0;0;0.46;0.55;claro;FALSE;0;0;554;;;0;3;;Windows;Transporte y Log√≠stica;SERVICIOS;27;0;0
26694;1539;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;1/06/22 14:23;REFERRER;SAS;NIT;tiene;2014;Bogotá;Bogotá;708;1;1;1;1;0;0;0;0;0;0.48;0.43;claro;FALSE;0;0;517;;;0;2;;Windows;;;51;1;0
26626;1674;BUSINESS;PENDING_ACTIVATION;ACTIVE;2000;CURRENT_CUSTOMER;31/05/22 18:20;SOCIAL_NETWORKS;SAS;NIT;tiene;2010;Itaguí;Antioquia;649;1;1;7;5;0;1123969;0;41;0;0.53;0.34;claro;FALSE;0;0;598;7595937;;0;4;1;Windows;Alimentos y canasta familiar;COMERCIO;12;0;0
26619;1541;BUSINESS;FRAUDULENT;FRAUDULENT;20000;FAMILY_AND_FRIENDS;31/05/22 17:25;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;794;1;1;2;1;0;0;0;0;0;0.69;0.5;claro;FALSE;0;0;717;;;;2;;Windows;;;61;1;0
27674;1573;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;13/06/22 19:48;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Barranquilla;Atlántico;807;1;1;1;5;0;313800;0;22;0;0.23;0;tigo;TRUE;1;1;585;1827000;1827073;0;2;3;Linux;Textiles, cueros y prendas de vestir;MANUFACTURA;10;0;0
27256;1552;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;FAMILY_AND_FRIENDS;8/06/22 18:27;COMMERCIAL_ALLY;LTDA;NIT;tiene;2009;Soacha;Cundinamarca;534;1;1;2;2;0;0;0;0;0;0.32;0.71;claro;FALSE;0;0;575;;;0;2;;Windows;Corretaje;SERVICIOS;30;0;0
27410;1553;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;10/06/22 14:04;EVENTS;SAS;NIT;tiene;2018;Bogotá;Bogotá;617;1;1;1;2;0;0;0;0;0;0.28;0.39;claro;FALSE;0;0;474;;;0;3;;Windows;;;33;0;0
27649;1554;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;13/06/22 15:34;SOCIAL_NETWORKS;SAS;NIT;tiene;2013;Bogotá;Bogotá;748;0;0;1;1;0;0;0;0;0;0.38;0.36;claro;FALSE;0;0;251;;;;1;;Windows;Transporte y Log√≠stica;SERVICIOS;11;19;1
27303;1551;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;9/06/22 10:43;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Medellín;Antioquia;708;1;1;1;1;0;0;0;0;0;0.3;0.45;claro;FALSE;0;0;313;;;0;2;;Windows;Restaurantes;SERVICIOS;70;11;0
27669;1555;BUSINESS;ACTIVE;ACTIVE;12000;FAMILY_AND_FRIENDS;13/06/22 19:21;INTERNET;SAS;NIT;tiene;2013;Bogotá;Bogotá;656;1;1;3;2;0;0;0;0;0;0.66;0.49;claro;FALSE;0;0;398;;;0;1;;Windows;Publicidad;SERVICIOS;61;5;0
27158;1564;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;7/06/22 13:07;SOCIAL_NETWORKS;SAS;NIT;tiene;2011;Medellín;Antioquia;654;1;0;2;2;0;93907;0;3;0;0.11;0;claro;TRUE;1;1;334;259624;259624;0;1;3;Linux;Textiles, cueros y prendas de vestir;MANUFACTURA;8;6;0
27655;1566;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;13/06/22 17:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Medellín;Antioquia;787;0;0;3;3;0;0;0;0;0;0.68;0.65;claro;FALSE;0;0;432;;;0;2;;Windows;Hoteler√≠a, Turismo y Eventos;SERVICIOS;70;120;1
27392;1565;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;10/06/22 9:13;INTERNET;SAS;NIT;tiene;2019;Bogotá;Bogotá;608;1;1;1;1;0;85742;0;1;0;0.11;0;claro;TRUE;1;0;480;1248996;1248996;0;8;3;Macintosh;Software y servicios de internet;SERVICIOS;10;3;0
27159;1560;BUSINESS;LOST;LOST;2000;BUSINESS;7/06/22 13:35;REFERRER;SAS;NIT;tiene;2013;Barranquilla;Atlántico;635;1;1;8;3;0;586827;0;16;0;0.12;0;tigo;TRUE;1;1;548;1886502;1886502;0;1;1;Macintosh;Construcci√≥n civil;SERVICIOS;20;24;1
27584;1582;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;12/06/22 18:04;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;619;1;1;3;3;0;52725;0;3;0;0.11;0;tigo;TRUE;1;1;412;378417;378414;0;1;3;iPhone;Publicidad;SERVICIOS;1;7;0
27159;1560;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;7/06/22 13:35;REFERRER;SAS;NIT;tiene;2013;Barranquilla;Atlántico;635;1;1;8;3;0;586827;0;16;0;0.12;0;tigo;TRUE;1;1;688;1886502;1886502;0;1;1;Macintosh;Construcci√≥n civil;SERVICIOS;20;24;1
29473;1613;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;15/07/22 10:02;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Medellín;Antioquia;775;0;0;2;1;0;0;0;0;0;0.49;0.28;claro;FALSE;0;0;335;;;0;1;;Windows;Arte, Entretenimiento y Recreaci√≥n;SERVICIOS;67;56;1
27813;1581;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;15/06/22 14:31;COMMERCIAL_ALLY;SAS;NIT;no tiene;2014;Bogotá;Bogotá;645;1;1;1;3;0;0;0;0;0;0.26;0.49;claro;FALSE;0;0;653;;;0;4;;Windows;Alimentos y canasta familiar;COMERCIO;61;7;0
28220;1571;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;FAMILY_AND_FRIENDS;21/06/22 15:58;REFERRER;SAS;NIT;tiene;2020;Santa marta;Magdalena;808;0;0;1;2;0;0;0;0;0;0.57;0.72;claro;FALSE;0;0;372;;;0;1;;Windows;Ingenier√≠a;SERVICIOS;60;90;1
28224;1592;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;21/06/22 16:38;INTERNET;SAS;NIT;tiene;2021;Bogotá;Bogotá;820;0;0;3;1;0;0;0;0;0;0.41;0.43;claro;FALSE;0;0;529;;;0;2;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;32;23;1
27876;1577;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;16/06/22 13:19;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Medellín;Antioquia;649;1;1;3;6;1;84502;0;10;0;0.23;0;tigo;FALSE;1;1;664;273643;273643;0;1;3;Macintosh;Moda;COMERCIO;5;30;1
28189;1570;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;21/06/22 10:27;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bogotá;Bogotá;728;0;0;3;2;0;0;0;0;0;0.51;0.4;claro;FALSE;0;0;359;;;0;2;;Windows;Publicidad;SERVICIOS;20;16;1
27867;1567;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;16/06/22 11:03;EVENTS;SAS;NIT;tiene;2017;Envigado;Antioquia;806;1;1;1;2;0;22110;0;10;0;0.11;0;tigo;TRUE;1;1;742;1254541;1254541;0;1;;Macintosh;Software y servicios de internet;SERVICIOS;14;0;0
28206;1569;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;FAMILY_AND_FRIENDS;21/06/22 13:18;REFERRER;SAS;NIT;tiene;2001;Medellín;Antioquia;820;1;1;3;2;0;0;0;0;0;0.68;0.65;claro;FALSE;0;0;469;;;0;1;;Windows;Ingenier√≠a;SERVICIOS;41;0;0
28287;1574;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;22/06/22 12:37;INTERNET;SAS;NIT;tiene;2007;Bogotá;Bogotá;594;0;0;1;2;0;0;0;0;0;0.69;0.73;claro;FALSE;0;0;349;;;0;1;;Windows;Manufactura de materiales (metal, cemento, vidrio, acero, pl√°stico, caucho);MANUFACTURA;62;28;1
28319;1579;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;23/06/22 8:54;SOCIAL_NETWORKS;SAS;NIT;tiene;2012;Bogotá;Bogotá;776;1;1;3;3;0;0;0;0;0;0.3;0.33;claro;FALSE;0;0;359;;;0;2;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;32;4;0
28295;1583;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;FAMILY_AND_FRIENDS;22/06/22 15:43;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2020;Medellín;Antioquia;657;1;1;2;3;0;0;0;0;0;0.35;0.69;claro;FALSE;0;0;548;;;0;3;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;52;0;0
28385;1584;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;24/06/22 15:44;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2020;Cali;Valle del cauca;743;1;1;1;1;0;0;0;0;0;0.67;0.71;claro;FALSE;0;0;357;;;0;1;;Windows;Alimentos y canasta familiar;COMERCIO;78;0;0
28371;1586;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;2000;FAMILY_AND_FRIENDS;24/06/22 10:47;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Cali;Valle del cauca;613;1;1;2;1;0;0;0;0;0;0.63;0.45;claro;FALSE;0;0;684;;;0;1;;Windows;;;23;7;0
28545;1588;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;28/06/22 22:43;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;637;1;1;3;3;0;0;0;0;0;0.34;0.37;claro;FALSE;0;0;313;;;0;1;;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;47;0;0
28251;1599;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;21/06/22 21:56;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Medellín;Antioquia;623;1;0;1;1;0;0;0;3;0;0.11;0;tigo;TRUE;1;1;623;150827;150827;0;3;3;Linux;Arquitectura y dise√±o;SERVICIOS;4;1;0
28561;1590;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;29/06/22 10:42;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Medellín;Antioquia;589;0;0;3;2;0;0;0;0;0;0.33;0.34;claro;FALSE;0;0;476;;;0;3;;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;50;61;1
28343;1609;BUSINESS;PENDING_ACTIVATION;ACTIVE;4000;FAMILY_AND_FRIENDS;23/06/22 17:08;REFERRER;SAS;NIT;tiene;2018;Bello;Antioquia;576;1;1;1;1;0;0;0;0;0;0.35;0.53;claro;FALSE;0;0;708;;;0;2;;Windows;Agencia de medios;SERVICIOS;11;1;0
28503;1608;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;28/06/22 8:04;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;606;1;0;2;1;0;0;0;0;0;0.11;0;tigo;TRUE;1;0;680;151792;151792;0;3;3;Macintosh;Agencia de medios;SERVICIOS;2;0;0
29045;1615;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;7/07/22 21:01;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;739;1;1;2;4;0;1738309;0;15;0;0.23;0;claro;TRUE;1;1;644;3089154;3089154;0;3;3;Windows;Transporte y Log√≠stica;SERVICIOS;26;0;0
28865;1594;BUSINESS;ACTIVE;ACTIVE;2000;FAMILY_AND_FRIENDS;5/07/22 15:52;EVENTS;SAS;NIT;no tiene;2017;Cartagena de indias;Bolívar;566;1;1;3;3;0;0;0;0;0;0.58;0.62;claro;FALSE;0;0;599;;;0;2;;Windows;;;66;13;0
28991;1596;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;7/07/22 8:20;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;561;0;0;3;2;0;0;0;0;0;0.25;0.4;claro;FALSE;0;0;328;;;0;1;;Windows;Ingenier√≠a;SERVICIOS;75;30;1
28942;1598;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;6/07/22 15:44;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Bogotá;Bogotá;624;1;0;1;1;0;0;0;2;0;0.11;0;claro;FALSE;1;1;542;328328;328328;0;2;3;Windows;Publicidad;SERVICIOS;8;3;0
28814;1600;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;4/07/22 16:36;INTERNET;SAS;NIT;tiene;2012;Jamundí;Valle del cauca;622;1;0;1;2;0;0;0;0;0;0.23;0;movistar;TRUE;1;1;591;154741;154741;;1;3;Windows;Materiales para construcci√≥n;MANUFACTURA;44;90;1
29070;1601;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;CROSS_SELLING;8/07/22 11:22;COMMERCIAL_ALLY;SAS;NIT;tiene;2011;Bogotá;Bogotá;575;1;1;3;2;0;0;0;0;0;0.39;0.61;claro;FALSE;0;0;631;;;0;2;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;18;15;0
28651;1602;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;BUSINESS;1/07/22 11:36;INTERNET;SAS;NIT;tiene;2015;Bogotá;Bogotá;608;1;0;1;2;0;43;0;8;0;0.28;0;claro;FALSE;1;0;527;793337;793337;0;1;3;iPhone;Hardware, Electr√≥nica y semiconductores;MANUFACTURA;1;5;0
29031;1604;BUSINESS;ACTIVE;ACTIVE;10000;CURRENT_CUSTOMER;7/07/22 16:45;COMMUNICATION_MEDIA;SAS;NIT;tiene;2013;Bogotá;Bogotá;722;1;1;1;4;0;112253;0;5;0;0.53;0.72;claro;FALSE;0;0;573;220728;365161;0;1;1;Windows;Educaci√≥n;SERVICIOS;2;11;0
28999;1611;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;7/07/22 10:10;INTERNET;SAS;NIT;tiene;2019;Barranquilla;Atlántico;667;1;0;3;1;0;0;0;1;0;0.23;0;movistar;TRUE;1;1;727;97000;97068;0;1;3;Macintosh;Transporte y Log√≠stica;SERVICIOS;3;30;1
28685;1652;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;2/07/22 10:02;SOCIAL_NETWORKS;SAS;NIT;no tiene;2012;Santa rosa de cabal;Risaralda;780;1;1;2;6;0;0;0;0;0;0.11;0;claro;TRUE;1;1;460;1.173.176;1175497;;1;3;iPhone;Moda;COMERCIO;72;10;0
29016;1597;BUSINESS;ACTIVE;ACTIVE;10000;CROSS_SELLING;7/07/22 13:44;COMMERCIAL_ALLY;SAS;NIT;no tiene;2019;Medellín;Antioquia;720;1;1;2;2;0;0;0;0;0;0.66;0.52;claro;FALSE;0;0;296;;;;2;;Windows;Construcci√≥n civil;SERVICIOS;16;0;0
29297;1606;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;12/07/22 8:27;COMMERCIAL_ALLY;SAS;NIT;no tiene;2018;Sabaneta;Antioquia;693;0;0;2;2;0;0;0;0;0;0.57;0.46;claro;FALSE;0;0;539;;;0;1;;Windows;;;39;40;1
29195;1605;BUSINESS;ACTIVE;ACTIVE;10000;BUSINESS;10/07/22 20:08;COMMERCIAL_ALLY;SAS;NIT;tiene;2013;Bello;Antioquia;719;1;0;1;3;0;0;0;1;0;0.11;0;movistar;TRUE;1;1;445;276894;260531;;1;3;Windows;Manufactura y procesamiento de qu√≠micos;MANUFACTURA;4;34;1
29526;1624;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;16/07/22 10:15;INTERNET;SAS;NIT;no tiene;2019;Cali;Valle del cauca;714;1;1;3;1;0;0;0;0;0;0.6;0.46;claro;FALSE;0;0;472;;;;1;;Windows;Restaurantes;SERVICIOS;57;5;0
29721;1618;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;19/07/22 12:45;INTERNET;SAS;NIT;no tiene;2014;Bogotá;Bogotá;540;0;0;2;3;0;0;0;0;0;0.68;0.72;claro;FALSE;0;0;493;;;0;2;;Windows;Alimentos y canasta familiar;COMERCIO;17;24;1
29667;1619;BUSINESS;ACTIVE;ACTIVE;20000;FAMILY_AND_FRIENDS;18/07/22 14:38;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2020;Envigado;Antioquia;748;1;0;3;1;0;0;0;0;0;0.11;0;claro;FALSE;1;1;462;;;0;2;;Windows;Hogar, muebles, electrodom√©sticos y accesorios;COMERCIO;2;0;0
29745;1620;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;19/07/22 16:06;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2019;Bogotá;Bogotá;739;0;0;2;3;0;0;0;0;0;0.43;0.68;claro;FALSE;0;0;442;;;0;1;;Windows;Consultor√≠a empresarial;SERVICIOS;35;61;1
29843;1623;BUSINESS;ACTIVE;ACTIVE;30000;FAMILY_AND_FRIENDS;21/07/22 12:26;INTERNET;SAS;NIT;no tiene;2017;Envigado;Antioquia;809;1;1;1;1;0;0;0;0;0;0.54;0.56;claro;FALSE;0;0;739;;;;2;;Windows;;;31;2;0
29862;1626;BUSINESS;ACTIVE;ACTIVE;5000;CROSS_SELLING;21/07/22 16:02;INTERNET;SAS;NIT;tiene;2020;Medellín;Antioquia;824;1;1;3;1;0;0;0;0;0;0.7;0.75;claro;FALSE;0;0;534;;;0;1;;Windows;Tecnolog√≠a y suministros para empresa y hogar;COMERCIO;13;0;0
29860;1631;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000;BUSINESS;21/07/22 15:26;INTERNET;SAS;NIT;no tiene;2019;Cali;Valle del cauca;672;1;1;3;2;0;0;0;0;0;0.11;0;movistar;TRUE;1;0;283;2076205;2076286;;1;3;iPhone;Software y servicios de internet;SERVICIOS;1;0;0
29876;1664;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;21/07/22 16:43;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;635;1;1;2;1;0;0;0;0;0;0.52;0.75;claro;FALSE;0;0;327;;;0;2;;Windows;Consultor√≠a empresarial;SERVICIOS;29;3;0
29886;1660;BUSINESS;ACTIVE;ACTIVE;5000;BUSINESS;21/07/22 17:16;INTERNET;SAS;NIT;no tiene;2021;Bogotá;Bogotá;816;1;0;3;1;0;0;0;0;0;0.23;0;claro;TRUE;1;1;420;;;0;1;2;Linux;Ingenier√≠a;SERVICIOS;79;33;1
29643;1640;BUSINESS;ACTIVE;ACTIVE;2000;BUSINESS;18/07/22 10:00;SOCIAL_NETWORKS;SAS;NIT;tiene;2013;Bogotá;Bogotá;706;1;0;2;1;0;0;0;0;0;0.23;0;claro;TRUE;1;1;700;96150;96650;0;2;1;Macintosh;Agencia de medios;SERVICIOS;54;49;1
30058;1628;BUSINESS;CANCELED;CANCELED;5000;FAMILY_AND_FRIENDS;22/07/22 11:10;INTERNET;SAS;NIT;tiene;2012;Medellín;Antioquia;766;0;0;1;2;0;0;0;0;0;0.48;0.3;claro;FALSE;0;0;267;;;;1;;Windows;Textiles, cueros y prendas de vestir;MANUFACTURA;66;243;1
29990;1655;BUSINESS;ACTIVE;ACTIVE;5000;BUSINESS;21/07/22 18:16;COMMUNICATION_MEDIA;SAS;NIT;tiene;2020;Bogotá;Bogotá;738;1;1;3;2;0;0;0;0;0;0.5;0.59;claro;FALSE;0;0;610;;;0;2;;Windows;Consultor√≠a empresarial;SERVICIOS;69;0;0
29977;1651;BUSINESS;ACTIVE;ACTIVE;5000;BUSINESS;21/07/22 18:05;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Itaguí;Antioquia;640;1;0;2;1;0;0;0;0;0;0.11;0;claro;TRUE;1;1;669;205823;205823;0;2;2;iPhone;Educaci√≥n;SERVICIOS;19;0;0
29976;1737;BUSINESS;ACTIVE;ACTIVE;5000;BUSINESS;21/07/22 18:05;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2019;Barranquilla;Atlántico;678;1;0;3;2;0;0;0;0;0;0.14;0;claro;TRUE;1;0;454;;;0;1;2;Windows;Corretaje;SERVICIOS;21;6;0
30293;1641;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;26/07/22 17:47;SOCIAL_NETWORKS;SAS;NIT;tiene;2021;Barranquilla;Atlántico;696;1;1;2;3;0;0;0;0;0;0.49;0.55;claro;FALSE;0;0;310;;;0;2;;Windows;Moda;COMERCIO;16;1;0
30217;1633;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000;FAMILY_AND_FRIENDS;25/07/22 16:11;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2019;Medellín;Antioquia;712;1;1;2;2;0;0;0;0;0;0.71;0.49;claro;FALSE;0;0;661;;;0;1;;Windows;Transporte y Log√≠stica;SERVICIOS;25;0;0
30242;1634;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;25/07/22 20:23;INTERNET;SAS;NIT;tiene;2013;Bogotá;Bogotá;603;0;0;3;1;0;0;0;0;0;0.37;0.67;claro;FALSE;0;0;689;;;0;1;;Windows;Materiales para construcci√≥n;MANUFACTURA;38;71;1
30196;1635;BUSINESS;ACTIVE;ACTIVE;10000;FAMILY_AND_FRIENDS;25/07/22 12:08;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;820;1;1;2;1;0;0;0;0;0;0.73;0.6;claro;FALSE;0;0;402;;;0;2;;Windows;;;61;0;0
30060;1629;BUSINESS;ACTIVE;ACTIVE;5000;FAMILY_AND_FRIENDS;22/07/22 11:50;REFERRER;SAS;NIT;tiene;2016;Bogotá;Bogotá;827;1;1;2;1;0;0;0;0;0;0.35;0.53;claro;FALSE;0;0;480;;;0;2;;Windows;Publicidad;SERVICIOS;28;14;0
